ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
240,"Extreme Deprivation",Bahrain,BHR,2023,3.138425972,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
241,"Extreme Discrimination",Bahrain,BHR,2023,3.184478133,#fdae61,High,Admin,"2024-12-03 09:49:18"
242,Urbanisation,Bahrain,BHR,2023,4.6714282,#fdae61,High,Admin,"2024-12-03 09:49:18"
243,"Vulnerability to Disasters",Bahrain,BHR,2023,1.933608402,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
244,"Exposure to Violence and Abuse","Bosnia and Herzegovina",BIH,2023,2.77760814,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
245,"Extreme Deprivation","Bosnia and Herzegovina",BIH,2023,3.376786843,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
246,"Extreme Discrimination","Bosnia and Herzegovina",BIH,2023,2.303745982,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
247,Urbanisation,"Bosnia and Herzegovina",BIH,2023,2.909494415,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
248,"Vulnerability to Disasters","Bosnia and Herzegovina",BIH,2023,3.844217037,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
249,"Exposure to Violence and Abuse",Belarus,BLR,2023,3.05040822,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
250,"Extreme Deprivation",Belarus,BLR,2023,1.581816521,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
251,"Extreme Discrimination",Belarus,BLR,2023,1.891044303,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
252,Urbanisation,Belarus,BLR,2023,3.738770825,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
253,"Vulnerability to Disasters",Belarus,BLR,2023,1.068267067,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
254,"Exposure to Violence and Abuse",Bolivia,BOL,2023,2.91796834,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
255,"Extreme Deprivation",Bolivia,BOL,2023,3.938980876,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
256,"Extreme Discrimination",Bolivia,BOL,2023,2.562213819,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
257,Urbanisation,Bolivia,BOL,2023,3.333893368,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
258,"Vulnerability to Disasters",Bolivia,BOL,2023,3.506562878,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
259,"Exposure to Violence and Abuse",Brazil,BRA,2023,4.331857674,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
260,"Extreme Deprivation",Brazil,BRA,2023,3.816700753,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
261,"Extreme Discrimination",Brazil,BRA,2023,2.621612803,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
262,Urbanisation,Brazil,BRA,2023,2.980049482,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
263,"Vulnerability to Disasters",Brazil,BRA,2023,3.604709806,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
264,"Exposure to Violence and Abuse",Bhutan,BTN,2023,2.621863924,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
265,"Extreme Deprivation",Bhutan,BTN,2023,3.893247713,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
266,"Extreme Discrimination",Bhutan,BTN,2023,2.933887516,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
267,Urbanisation,Bhutan,BTN,2023,4.14999904,#fdae61,High,Admin,"2024-12-03 09:49:18"
268,"Vulnerability to Disasters",Bhutan,BTN,2023,3.41811051,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
269,"Exposure to Violence and Abuse",Botswana,BWA,2023,2.02751623,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
270,"Extreme Deprivation",Botswana,BWA,2023,4.174496043,#fdae61,High,Admin,"2024-12-03 09:49:18"
271,"Extreme Discrimination",Botswana,BWA,2023,2.683398181,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
272,Urbanisation,Botswana,BWA,2023,4.006305388,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
273,"Vulnerability to Disasters",Botswana,BWA,2023,2.793216239,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
274,"Exposure to Violence and Abuse","Central African Republic",CAF,2023,3.896824912,#fdae61,High,Admin,"2024-12-03 09:49:18"
275,"Extreme Deprivation","Central African Republic",CAF,2023,4.978245068,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
276,"Extreme Discrimination","Central African Republic",CAF,2023,4.710278417,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
277,Urbanisation,"Central African Republic",CAF,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
278,"Vulnerability to Disasters","Central African Republic",CAF,2023,4.472874201,#fdae61,High,Admin,"2024-12-03 09:49:18"
279,"Exposure to Violence and Abuse",Canada,CAN,2023,1.326722013,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
280,"Extreme Deprivation",Canada,CAN,2023,2.237088796,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
281,"Extreme Discrimination",Canada,CAN,2023,1.665013433,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
282,Urbanisation,Canada,CAN,2023,2.5990358,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
283,"Vulnerability to Disasters",Canada,CAN,2023,2.528688637,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
284,"Exposure to Violence and Abuse",Switzerland,CHE,2023,1.005460049,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
285,"Extreme Deprivation",Switzerland,CHE,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
286,"Extreme Discrimination",Switzerland,CHE,2023,1.552796199,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
287,Urbanisation,Switzerland,CHE,2023,2.154305657,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
288,"Vulnerability to Disasters",Switzerland,CHE,2023,1.725431358,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
289,"Exposure to Violence and Abuse",Chile,CHL,2023,2.828489705,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
290,"Extreme Deprivation",Chile,CHL,2023,2.761473416,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
291,"Extreme Discrimination",Chile,CHL,2023,2.119959607,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
292,Urbanisation,Chile,CHL,2023,2.845744503,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
293,"Vulnerability to Disasters",Chile,CHL,2023,3.139802466,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
294,"Exposure to Violence and Abuse",China,CHN,2023,3.008142852,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
295,"Extreme Deprivation",China,CHN,2023,3.101107023,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
296,"Extreme Discrimination",China,CHN,2023,3.005156844,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
297,Urbanisation,China,CHN,2023,4.667790125,#fdae61,High,Admin,"2024-12-03 09:49:18"
298,"Vulnerability to Disasters",China,CHN,2023,4.535507383,#fdae61,High,Admin,"2024-12-03 09:49:18"
299,"Exposure to Violence and Abuse","Côte d'Ivoire",CIV,2023,2.99687041,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
300,"Extreme Deprivation","Côte d'Ivoire",CIV,2023,4.092819598,#fdae61,High,Admin,"2024-12-03 09:49:18"
301,"Extreme Discrimination","Côte d'Ivoire",CIV,2023,3.807951178,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
302,Urbanisation,"Côte d'Ivoire",CIV,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
303,"Vulnerability to Disasters","Côte d'Ivoire",CIV,2023,2.188252492,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
304,"Exposure to Violence and Abuse",Cameroon,CMR,2023,4.268618418,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
305,"Extreme Deprivation",Cameroon,CMR,2023,4.520148352,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
306,"Extreme Discrimination",Cameroon,CMR,2023,3.937051509,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
307,Urbanisation,Cameroon,CMR,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
308,"Vulnerability to Disasters",Cameroon,CMR,2023,3.827724364,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
309,"Exposure to Violence and Abuse","Democratic Republic of the Congo",COD,2023,4.666647972,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
310,"Extreme Deprivation","Democratic Republic of the Congo",COD,2023,4.551848396,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
311,"Extreme Discrimination","Democratic Republic of the Congo",COD,2023,4.293510802,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
312,Urbanisation,"Democratic Republic of the Congo",COD,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
313,"Vulnerability to Disasters","Democratic Republic of the Congo",COD,2023,3.827724364,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
314,"Exposure to Violence and Abuse","Republic of the Congo",COG,2023,2.991409845,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
315,"Extreme Deprivation","Republic of the Congo",COG,2023,4.390861897,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
316,"Extreme Discrimination","Republic of the Congo",COG,2023,3.917214903,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
317,Urbanisation,"Republic of the Congo",COG,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
318,"Vulnerability to Disasters","Republic of the Congo",COG,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
319,"Exposure to Violence and Abuse",Colombia,COL,2023,2.575615998,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
320,"Extreme Deprivation",Colombia,COL,2023,4.301033026,#fdae61,High,Admin,"2024-12-03 09:49:18"
321,"Extreme Discrimination",Colombia,COL,2023,3.577086189,#fdae61,High,Admin,"2024-12-03 09:49:18"
322,Urbanisation,Colombia,COL,2023,2.660543794,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
323,"Vulnerability to Disasters",Colombia,COL,2023,3.945748402,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
324,"Exposure to Violence and Abuse","Costa Rica",CRI,2023,2.576714843,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
325,"Extreme Deprivation","Costa Rica",CRI,2023,2.836577753,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
326,"Extreme Discrimination","Costa Rica",CRI,2023,1.855275815,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
327,Urbanisation,"Costa Rica",CRI,2023,3.659848816,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
328,"Vulnerability to Disasters","Costa Rica",CRI,2023,2.969210494,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
329,"Exposure to Violence and Abuse",Cuba,CUB,2023,3.319134627,#fdae61,High,Admin,"2024-12-03 09:49:18"
330,"Extreme Deprivation",Cuba,CUB,2023,3.90976711,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
331,"Extreme Discrimination",Cuba,CUB,2023,2.117829647,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
332,Urbanisation,Cuba,CUB,2023,3.867855864,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
333,"Vulnerability to Disasters",Cuba,CUB,2023,3.93050642,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
334,"Exposure to Violence and Abuse",Cyprus,CYP,2023,1.843143447,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
335,"Extreme Deprivation",Cyprus,CYP,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
336,"Extreme Discrimination",Cyprus,CYP,2023,1.968126729,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
337,Urbanisation,Cyprus,CYP,2023,2.910993881,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
338,"Vulnerability to Disasters",Cyprus,CYP,2023,1.348462116,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
339,"Exposure to Violence and Abuse",Czechia,CZE,2023,1.610396108,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
340,"Extreme Deprivation",Czechia,CZE,2023,1.565773022,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
341,"Extreme Discrimination",Czechia,CZE,2023,2.00631257,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
342,Urbanisation,Czechia,CZE,2023,2.900231047,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
343,"Vulnerability to Disasters",Czechia,CZE,2023,4.071523864,#fdae61,High,Admin,"2024-12-03 09:49:18"
344,"Exposure to Violence and Abuse",Germany,DEU,2023,1.468505281,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
345,"Extreme Deprivation",Germany,DEU,2023,1.565773022,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
346,"Extreme Discrimination",Germany,DEU,2023,1.536428229,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
347,Urbanisation,Germany,DEU,2023,2.550255688,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
348,"Vulnerability to Disasters",Germany,DEU,2023,3.133686038,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
349,"Exposure to Violence and Abuse",Djibouti,DJI,2023,2.685087207,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
350,"Extreme Deprivation",Djibouti,DJI,2023,4.349244148,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
351,"Extreme Discrimination",Djibouti,DJI,2023,3.709714059,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
352,Urbanisation,Djibouti,DJI,2023,4.720131218,#fdae61,High,Admin,"2024-12-03 09:49:18"
353,"Vulnerability to Disasters",Djibouti,DJI,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
354,"Exposure to Violence and Abuse",Denmark,DNK,2023,1.236418946,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
355,"Extreme Deprivation",Denmark,DNK,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
356,"Extreme Discrimination",Denmark,DNK,2023,1.282276296,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
357,Urbanisation,Denmark,DNK,2023,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
358,"Vulnerability to Disasters",Denmark,DNK,2023,2.879219805,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
359,"Exposure to Violence and Abuse","Dominican Republic",DOM,2023,3.022691909,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
360,"Extreme Deprivation","Dominican Republic",DOM,2023,3.725621108,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
361,"Extreme Discrimination","Dominican Republic",DOM,2023,3.182155009,#fdae61,High,Admin,"2024-12-03 09:49:18"
362,Urbanisation,"Dominican Republic",DOM,2023,4.750672183,#fdae61,High,Admin,"2024-12-03 09:49:18"
363,"Vulnerability to Disasters","Dominican Republic",DOM,2023,3.572523312,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
364,"Exposure to Violence and Abuse",Algeria,DZA,2023,2.879567229,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
365,"Extreme Deprivation",Algeria,DZA,2023,3.929657333,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
366,"Extreme Discrimination",Algeria,DZA,2023,2.634825932,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
367,Urbanisation,Algeria,DZA,2023,4.092856118,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
368,"Vulnerability to Disasters",Algeria,DZA,2023,2.896741618,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
369,"Exposure to Violence and Abuse",Ecuador,ECU,2023,3.21715685,#fdae61,High,Admin,"2024-12-03 09:49:18"
370,"Extreme Deprivation",Ecuador,ECU,2023,4.128258907,#fdae61,High,Admin,"2024-12-03 09:49:18"
371,"Extreme Discrimination",Ecuador,ECU,2023,3.096199399,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
372,Urbanisation,Ecuador,ECU,2023,3.758171026,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
373,"Vulnerability to Disasters",Ecuador,ECU,2023,3.242685335,#a6d96a,Low,Admin,"2024-12-03 09:49:18"
374,"Exposure to Violence and Abuse",Egypt,EGY,2023,2.928082903,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
375,"Extreme Deprivation",Egypt,EGY,2023,4.292032348,#fdae61,High,Admin,"2024-12-03 09:49:18"
376,"Extreme Discrimination",Egypt,EGY,2023,3.327126554,#fdae61,High,Admin,"2024-12-03 09:49:18"
377,Urbanisation,Egypt,EGY,2023,4.839285533,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
378,"Vulnerability to Disasters",Egypt,EGY,2023,3.431342355,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
379,"Exposure to Violence and Abuse",Eritrea,ERI,2023,3.094663209,#fee98b,Medium,Admin,"2024-12-03 09:49:18"
380,"Extreme Deprivation",Eritrea,ERI,2023,4.63203086,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
381,"Extreme Discrimination",Eritrea,ERI,2023,4.025449235,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
382,Urbanisation,Eritrea,ERI,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
383,"Vulnerability to Disasters",Eritrea,ERI,2023,4.200473577,#fdae61,High,Admin,"2024-12-03 09:49:18"
384,"Exposure to Violence and Abuse",Spain,ESP,2023,1.774420879,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
385,"Extreme Deprivation",Spain,ESP,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
386,"Extreme Discrimination",Spain,ESP,2023,1.961884396,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
387,Urbanisation,Spain,ESP,2023,2.250186281,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
388,"Vulnerability to Disasters",Spain,ESP,2023,2.665899042,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
389,"Exposure to Violence and Abuse",Estonia,EST,2023,1.189673436,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
390,"Extreme Deprivation",Estonia,EST,2023,1.565773022,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
391,"Extreme Discrimination",Estonia,EST,2023,1.880441475,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
392,Urbanisation,Estonia,EST,2023,2.26992514,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
393,"Vulnerability to Disasters",Estonia,EST,2023,1.891597899,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
394,"Exposure to Violence and Abuse",Ethiopia,ETH,2023,4.231301703,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
395,"Extreme Deprivation",Ethiopia,ETH,2023,4.422561941,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
396,"Extreme Discrimination",Ethiopia,ETH,2023,4.465670468,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
397,Urbanisation,Ethiopia,ETH,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
398,"Vulnerability to Disasters",Ethiopia,ETH,2023,4.757874853,#d73027,"Very High",Admin,"2024-12-03 09:49:18"
399,"Exposure to Violence and Abuse",Finland,FIN,2023,1,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
400,"Extreme Deprivation",Finland,FIN,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
401,"Extreme Discrimination",Finland,FIN,2023,1.124740777,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
402,Urbanisation,Finland,FIN,2023,2.055719401,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
403,"Vulnerability to Disasters",Finland,FIN,2023,1.53310751,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
404,"Exposure to Violence and Abuse",France,FRA,2023,1.588434459,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
405,"Extreme Deprivation",France,FRA,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
406,"Extreme Discrimination",France,FRA,2023,2.058204029,#1a9850,"Very Low",Admin,"2024-12-03 09:49:18"
407,Urbanisation,France,FRA,2023,3.056200019,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
408,"Vulnerability to Disasters",France,FRA,2023,3.411852963,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
409,"Exposure to Violence and Abuse",Gabon,GAB,2023,2.927545708,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
410,"Extreme Deprivation",Gabon,GAB,2023,4.259710734,#fdae61,High,Admin,"2024-12-03 09:49:19"
411,"Extreme Discrimination",Gabon,GAB,2023,2.949601242,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
412,Urbanisation,Gabon,GAB,2023,4.166963345,#fdae61,High,Admin,"2024-12-03 09:49:19"
413,"Vulnerability to Disasters",Gabon,GAB,2023,3.827724364,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
414,"Exposure to Violence and Abuse","United Kingdom",GBR,2023,1.420588708,#1a9850,"Very Low",Admin,"2024-12-03 09:49:19"
415,"Extreme Deprivation","United Kingdom",GBR,2023,2.270782835,#1a9850,"Very Low",Admin,"2024-12-03 09:49:19"
416,"Extreme Discrimination","United Kingdom",GBR,2023,1.839266077,#1a9850,"Very Low",Admin,"2024-12-03 09:49:19"
417,Urbanisation,"United Kingdom",GBR,2023,2.0280189,#1a9850,"Very Low",Admin,"2024-12-03 09:49:19"
418,"Vulnerability to Disasters","United Kingdom",GBR,2023,2.170003712,#1a9850,"Very Low",Admin,"2024-12-03 09:49:19"
419,"Exposure to Violence and Abuse",Georgia,GEO,2023,2.567908242,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
420,"Extreme Deprivation",Georgia,GEO,2023,3.228987083,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
421,"Extreme Discrimination",Georgia,GEO,2023,2.476284409,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
422,Urbanisation,Georgia,GEO,2023,3.547062524,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
423,"Vulnerability to Disasters",Georgia,GEO,2023,3.408358072,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
424,"Exposure to Violence and Abuse",Ghana,GHA,2023,3.116980623,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
425,"Extreme Deprivation",Ghana,GHA,2023,3.442806988,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
426,"Extreme Discrimination",Ghana,GHA,2023,2.917547662,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
427,Urbanisation,Ghana,GHA,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
428,"Vulnerability to Disasters",Ghana,GHA,2023,4.472874201,#fdae61,High,Admin,"2024-12-03 09:49:19"
429,"Exposure to Violence and Abuse",Guinea,GIN,2023,3.543381781,#fdae61,High,Admin,"2024-12-03 09:49:19"
430,"Extreme Deprivation",Guinea,GIN,2023,4.475395348,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
431,"Extreme Discrimination",Guinea,GIN,2023,4.213946018,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
432,Urbanisation,Guinea,GIN,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
433,"Vulnerability to Disasters",Guinea,GIN,2023,3.827724364,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
434,"Exposure to Violence and Abuse",Gambia,GMB,2023,2.809477049,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
435,"Extreme Deprivation",Gambia,GMB,2023,4.26468329,#fdae61,High,Admin,"2024-12-03 09:49:19"
436,"Extreme Discrimination",Gambia,GMB,2023,3.193459815,#fdae61,High,Admin,"2024-12-03 09:49:19"
437,Urbanisation,Gambia,GMB,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
438,"Vulnerability to Disasters",Gambia,GMB,2023,4.769000616,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
439,"Exposure to Violence and Abuse",Guinea-Bissau,GNB,2023,3.226994938,#fdae61,High,Admin,"2024-12-03 09:49:19"
440,"Extreme Deprivation",Guinea-Bissau,GNB,2023,4.515797365,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
441,"Extreme Discrimination",Guinea-Bissau,GNB,2023,3.517347091,#fdae61,High,Admin,"2024-12-03 09:49:19"
442,Urbanisation,Guinea-Bissau,GNB,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
443,"Vulnerability to Disasters",Guinea-Bissau,GNB,2023,4.61391375,#fdae61,High,Admin,"2024-12-03 09:49:19"
444,"Exposure to Violence and Abuse","Equatorial Guinea",GNQ,2023,2.782473903,#fee98b,Medium,Admin,"2024-12-03 09:49:19"
445,"Extreme Deprivation","Equatorial Guinea",GNQ,2023,4.455965262,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
446,"Extreme Discrimination","Equatorial Guinea",GNQ,2023,4.581312581,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
447,Urbanisation,"Equatorial Guinea",GNQ,2023,5,#d73027,"Very High",Admin,"2024-12-03 09:49:19"
448,"Vulnerability to Disasters","Equatorial Guinea",GNQ,2023,2.617779445,#1a9850,"Very Low",Admin,"2024-12-03 09:49:19"
449,"Exposure to Violence and Abuse",Greece,GRC,2023,2.598891343,#a6d96a,Low,Admin,"2024-12-03 09:49:19"
